millis,stamp,datetime,ambient_temp,object_temp
272519999, 1737479930, "2025/1/21 17:18:50", -0.23, -1.45
272529999, 1737479940, "2025/1/21 17:19:0", -0.19, -1.33
272539999, 1737479950, "2025/1/21 17:19:10", -0.19, -1.37
272549998, 1737479960, "2025/1/21 17:19:20", -0.21, -1.55
272559998, 1737479970, "2025/1/21 17:19:30", -0.19, -1.43
272569999, 1737479980, "2025/1/21 17:19:40", -0.17, -1.37
272579999, 1737479990, "2025/1/21 17:19:50", -0.23, -1.39
272590000, 1737480000, "2025/1/21 17:20:0", -0.21, -1.37
272599999, 1737480010, "2025/1/21 17:20:10", -0.17, -1.45
272609999, 1737480020, "2025/1/21 17:20:20", -0.17, -1.53
272620000, 1737480030, "2025/1/21 17:20:30", -0.19, -1.41
272629999, 1737480040, "2025/1/21 17:20:40", -0.21, -1.43
272639998, 1737480050, "2025/1/21 17:20:50", -0.19, -1.43
272649999, 1737480060, "2025/1/21 17:21:0", -0.21, -1.39
272659999, 1737480070, "2025/1/21 17:21:10", -0.21, -1.39
272669999, 1737480080, "2025/1/21 17:21:20", -0.17, -1.37
272679999, 1737480090, "2025/1/21 17:21:30", -0.19, -1.49
272689999, 1737480100, "2025/1/21 17:21:40", -0.21, -1.39
272699999, 1737480110, "2025/1/21 17:21:50", -0.21, -1.37
272709999, 1737480120, "2025/1/21 17:22:0", -0.21, -1.43
272719998, 1737480130, "2025/1/21 17:22:10", -0.19, -1.41
272729999, 1737480140, "2025/1/21 17:22:20", -0.21, -1.35
272739999, 1737480150, "2025/1/21 17:22:30", -0.21, -1.31
272749999, 1737480160, "2025/1/21 17:22:40", -0.19, -1.39
272759999, 1737480170, "2025/1/21 17:22:50", -0.19, -1.47
272769999, 1737480180, "2025/1/21 17:23:0", -0.21, -1.39
272779999, 1737480190, "2025/1/21 17:23:10", -0.19, -1.37
272789999, 1737480200, "2025/1/21 17:23:20", -0.23, -1.43
272800000, 1737480210, "2025/1/21 17:23:30", -0.19, -1.47
272809999, 1737480220, "2025/1/21 17:23:40", -0.21, -1.37
272819999, 1737480230, "2025/1/21 17:23:50", -0.21, -1.37
272829999, 1737480240, "2025/1/21 17:24:0", -0.21, -1.37
272839999, 1737480250, "2025/1/21 17:24:10", -0.17, -1.49
272849999, 1737480260, "2025/1/21 17:24:20", -0.21, -1.49
272859999, 1737480270, "2025/1/21 17:24:30", -0.21, -1.39
272869999, 1737480280, "2025/1/21 17:24:40", -0.21, -1.57
272879998, 1737480290, "2025/1/21 17:24:50", -0.23, -1.47
272890000, 1737480300, "2025/1/21 17:25:0", -0.21, -1.47
272899999, 1737480310, "2025/1/21 17:25:10", -0.21, -1.39
272909999, 1737480320, "2025/1/21 17:25:20", -0.21, -1.37
272919999, 1737480330, "2025/1/21 17:25:30", -0.21, -1.37
272929999, 1737480340, "2025/1/21 17:25:40", -0.19, -1.49
272939999, 1737480350, "2025/1/21 17:25:50", -0.21, -1.39
272949999, 1737480360, "2025/1/21 17:26:0", -0.21, -1.51
272959998, 1737480370, "2025/1/21 17:26:10", -0.21, -1.43
272969999, 1737480380, "2025/1/21 17:26:20", -0.19, -1.39
272979999, 1737480390, "2025/1/21 17:26:30", -0.21, -1.47
272989999, 1737480400, "2025/1/21 17:26:40", -0.19, -1.53
272999999, 1737480410, "2025/1/21 17:26:50", -0.21, -1.45
273009998, 1737480420, "2025/1/21 17:27:0", -0.23, -1.57
273019999, 1737480430, "2025/1/21 17:27:10", -0.21, -1.39
273029999, 1737480440, "2025/1/21 17:27:20", -0.21, -1.57
273039998, 1737480450, "2025/1/21 17:27:30", -0.23, -1.57
273050000, 1737480460, "2025/1/21 17:27:40", -0.23, -1.45
273059999, 1737480470, "2025/1/21 17:27:50", -0.21, -1.47
273069999, 1737480480, "2025/1/21 17:28:0", -0.21, -1.39
273079999, 1737480490, "2025/1/21 17:28:10", -0.21, -1.51
273089999, 1737480500, "2025/1/21 17:28:20", -0.19, -1.55
273099999, 1737480510, "2025/1/21 17:28:30", -0.21, -1.51
273109998, 1737480520, "2025/1/21 17:28:40", -0.19, -1.49
273119998, 1737480530, "2025/1/21 17:28:50", -0.19, -1.49
273130000, 1737480540, "2025/1/21 17:29:0", -0.23, -1.49
273140000, 1737480550, "2025/1/21 17:29:10", -0.23, -1.49
273149999, 1737480560, "2025/1/21 17:29:20", -0.23, -1.45
273159999, 1737480570, "2025/1/21 17:29:30", -0.21, -1.53
273169999, 1737480580, "2025/1/21 17:29:40", -0.21, -1.61
273179999, 1737480590, "2025/1/21 17:29:50", -0.21, -1.57
273189999, 1737480600, "2025/1/21 17:30:0", -0.19, -1.45
273200000, 1737480610, "2025/1/21 17:30:10", -0.19, -1.55
273209999, 1737480620, "2025/1/21 17:30:20", -0.21, -1.65
273219999, 1737480630, "2025/1/21 17:30:30", -0.23, -1.57
273230000, 1737480640, "2025/1/21 17:30:40", -0.19, -1.55
273239999, 1737480650, "2025/1/21 17:30:50", -0.23, -1.51
273249999, 1737480660, "2025/1/21 17:31:0", -0.25, -1.57
273259999, 1737480670, "2025/1/21 17:31:10", -0.23, -1.65
273269999, 1737480680, "2025/1/21 17:31:20", -0.19, -1.65
273280000, 1737480690, "2025/1/21 17:31:30", -0.19, -1.59
273289999, 1737480700, "2025/1/21 17:31:40", -0.21, -1.59
273299999, 1737480710, "2025/1/21 17:31:50", -0.23, -1.61
273309999, 1737480720, "2025/1/21 17:32:0", -0.19, -1.63
273319999, 1737480730, "2025/1/21 17:32:10", -0.21, -1.57
273329999, 1737480740, "2025/1/21 17:32:20", -0.21, -1.55
273339999, 1737480750, "2025/1/21 17:32:30", -0.23, -1.57
273349999, 1737480760, "2025/1/21 17:32:40", -0.21, -1.59
273359998, 1737480770, "2025/1/21 17:32:50", -0.23, -1.63
273369999, 1737480780, "2025/1/21 17:33:0", -0.19, -1.63
273379999, 1737480790, "2025/1/21 17:33:10", -0.21, -1.53
273389999, 1737480800, "2025/1/21 17:33:20", -0.19, -1.59
273399999, 1737480810, "2025/1/21 17:33:30", -0.23, -1.67
273409999, 1737480820, "2025/1/21 17:33:40", -0.23, -1.47
273419999, 1737480830, "2025/1/21 17:33:50", -0.19, -1.57
273429999, 1737480840, "2025/1/21 17:34:0", -0.23, -1.63
273439998, 1737480850, "2025/1/21 17:34:10", -0.23, -1.63
273449999, 1737480860, "2025/1/21 17:34:20", -0.23, -1.65
273459999, 1737480870, "2025/1/21 17:34:30", -0.21, -1.67
273469999, 1737480880, "2025/1/21 17:34:40", -0.21, -1.61
273479999, 1737480890, "2025/1/21 17:34:50", -0.23, -1.59
273490000, 1737480900, "2025/1/21 17:35:0", -0.23, -1.59
273499999, 1737480910, "2025/1/21 17:35:10", -0.27, -1.67
273509999, 1737480920, "2025/1/21 17:35:20", -0.23, -1.63
273519998, 1737480930, "2025/1/21 17:35:30", -0.21, -1.55
273529999, 1737480940, "2025/1/21 17:35:40", -0.25, -1.57
273539999, 1737480950, "2025/1/21 17:35:50", -0.21, -1.63
273549999, 1737480960, "2025/1/21 17:36:0", -0.21, -1.63
273559999, 1737480970, "2025/1/21 17:36:10", -0.25, -1.71
273569999, 1737480980, "2025/1/21 17:36:20", -0.21, -1.63
273579999, 1737480990, "2025/1/21 17:36:30", -0.21, -1.65
273589999, 1737481000, "2025/1/21 17:36:40", -0.23, -1.61
273599998, 1737481010, "2025/1/21 17:36:50", -0.21, -1.55
273609999, 1737481020, "2025/1/21 17:37:0", -0.23, -1.71
273619999, 1737481030, "2025/1/21 17:37:10", -0.25, -1.65
273629999, 1737481040, "2025/1/21 17:37:20", -0.25, -1.69
273639999, 1737481050, "2025/1/21 17:37:30", -0.25, -1.67
273649999, 1737481060, "2025/1/21 17:37:40", -0.25, -1.67
273659999, 1737481070, "2025/1/21 17:37:50", -0.21, -1.69
273669998, 1737481080, "2025/1/21 17:38:0", -0.25, -1.69
273680000, 1737481090, "2025/1/21 17:38:10", -0.25, -1.63
273689999, 1737481100, "2025/1/21 17:38:20", -0.25, -1.65
273699999, 1737481110, "2025/1/21 17:38:30", -0.25, -1.73
273709999, 1737481120, "2025/1/21 17:38:40", -0.23, -1.63
273719999, 1737481130, "2025/1/21 17:38:50", -0.23, -1.67
273729999, 1737481140, "2025/1/21 17:39:0", -0.25, -1.71
273740000, 1737481150, "2025/1/21 17:39:10", -0.23, -1.79
273749999, 1737481160, "2025/1/21 17:39:20", -0.27, -1.73
273760000, 1737481170, "2025/1/21 17:39:30", -0.25, -1.67
273770000, 1737481180, "2025/1/21 17:39:40", -0.25, -1.67
273779999, 1737481190, "2025/1/21 17:39:50", -0.21, -1.49
273789999, 1737481200, "2025/1/21 17:40:0", -0.25, -1.59
273799999, 1737481210, "2025/1/21 17:40:10", -0.23, -1.67
273809999, 1737481220, "2025/1/21 17:40:20", -0.27, -1.55
273819999, 1737481230, "2025/1/21 17:40:30", -0.27, -1.65
273829999, 1737481240, "2025/1/21 17:40:40", -0.25, -1.55
273840000, 1737481250, "2025/1/21 17:40:50", -0.23, -1.67
273849999, 1737481260, "2025/1/21 17:41:0", -0.21, -1.63
273859999, 1737481270, "2025/1/21 17:41:10", -0.25, -1.63
273869999, 1737481280, "2025/1/21 17:41:20", -0.23, -1.65
273879999, 1737481290, "2025/1/21 17:41:30", -0.23, -1.61
273889999, 1737481300, "2025/1/21 17:41:40", -0.23, -1.49
273899999, 1737481310, "2025/1/21 17:41:50", -0.25, -1.59
273909999, 1737481320, "2025/1/21 17:42:0", -0.27, -1.49
273919998, 1737481330, "2025/1/21 17:42:10", -0.25, -1.61
273929999, 1737481340, "2025/1/21 17:42:20", -0.25, -1.43
273939999, 1737481350, "2025/1/21 17:42:30", -0.23, -1.57
273949999, 1737481360, "2025/1/21 17:42:40", -0.25, -1.57
273959998, 1737481370, "2025/1/21 17:42:50", -0.23, -1.45
273969999, 1737481380, "2025/1/21 17:43:0", -0.27, -1.45
273979999, 1737481390, "2025/1/21 17:43:10", -0.23, -1.45
273989999, 1737481400, "2025/1/21 17:43:20", -0.25, -1.63
273999998, 1737481410, "2025/1/21 17:43:30", -0.23, -1.45
274009999, 1737481420, "2025/1/21 17:43:40", -0.23, -1.51
274019999, 1737481430, "2025/1/21 17:43:50", -0.21, -1.47
274029999, 1737481440, "2025/1/21 17:44:0", -0.27, -1.53
274039999, 1737481450, "2025/1/21 17:44:10", -0.23, -1.57
274049999, 1737481460, "2025/1/21 17:44:20", -0.25, -1.41
274059999, 1737481470, "2025/1/21 17:44:30", -0.23, -1.41
274069999, 1737481480, "2025/1/21 17:44:40", -0.25, -1.61
274080000, 1737481490, "2025/1/21 17:44:50", -0.25, -1.51
274089999, 1737481500, "2025/1/21 17:45:0", -0.23, -1.43
274099999, 1737481510, "2025/1/21 17:45:10", -0.23, -1.51
274109999, 1737481520, "2025/1/21 17:45:20", -0.25, -1.45
274119999, 1737481530, "2025/1/21 17:45:30", -0.23, -1.37
274129998, 1737481540, "2025/1/21 17:45:40", -0.25, -1.49
274139999, 1737481550, "2025/1/21 17:45:50", -0.23, -1.51
274149999, 1737481560, "2025/1/21 17:46:0", -0.25, -1.45
274160000, 1737481570, "2025/1/21 17:46:10", -0.25, -1.43
274169999, 1737481580, "2025/1/21 17:46:20", -0.25, -1.45
274179999, 1737481590, "2025/1/21 17:46:30", -0.27, -1.43
274190000, 1737481600, "2025/1/21 17:46:40", -0.27, -1.41
274199999, 1737481610, "2025/1/21 17:46:50", -0.25, -1.41
274209999, 1737481620, "2025/1/21 17:47:0", -0.25, -1.43
274219999, 1737481630, "2025/1/21 17:47:10", -0.25, -1.39
274229999, 1737481640, "2025/1/21 17:47:20", -0.25, -1.33
274239998, 1737481650, "2025/1/21 17:47:30", -0.25, -1.53
274249999, 1737481660, "2025/1/21 17:47:40", -0.23, -1.45
274259999, 1737481670, "2025/1/21 17:47:50", -0.25, -1.35
274269999, 1737481680, "2025/1/21 17:48:0", -0.25, -1.41
274279999, 1737481690, "2025/1/21 17:48:10", -0.27, -1.35
274289999, 1737481700, "2025/1/21 17:48:20", -0.25, -1.39
274299999, 1737481710, "2025/1/21 17:48:30", -0.29, -1.41
274309999, 1737481720, "2025/1/21 17:48:40", -0.27, -1.45
274319998, 1737481730, "2025/1/21 17:48:50", -0.25, -1.51
274329999, 1737481740, "2025/1/21 17:49:0", -0.23, -1.37
274339999, 1737481750, "2025/1/21 17:49:10", -0.27, -1.45
274349999, 1737481760, "2025/1/21 17:49:20", -0.23, -1.41
274359999, 1737481770, "2025/1/21 17:49:30", -0.25, -1.39
274369999, 1737481780, "2025/1/21 17:49:40", -0.27, -1.53
274380000, 1737481790, "2025/1/21 17:49:50", -0.23, -1.43
274389999, 1737481800, "2025/1/21 17:50:0", -0.29, -1.47
274399998, 1737481810, "2025/1/21 17:50:10", -0.25, -1.43
274409999, 1737481820, "2025/1/21 17:50:20", -0.25, -1.43
274419999, 1737481830, "2025/1/21 17:50:30", -0.25, -1.43
274429999, 1737481840, "2025/1/21 17:50:40", -0.25, -1.39
274439999, 1737481850, "2025/1/21 17:50:50", -0.25, -1.49
274449999, 1737481860, "2025/1/21 17:51:0", -0.21, -1.41
274459999, 1737481870, "2025/1/21 17:51:10", -0.25, -1.37
274469999, 1737481880, "2025/1/21 17:51:20", -0.29, -1.53
274479998, 1737481890, "2025/1/21 17:51:30", -0.27, -1.35
274489999, 1737481900, "2025/1/21 17:51:40", -0.27, -1.43
274499999, 1737481910, "2025/1/21 17:51:50", -0.25, -1.45
274510000, 1737481920, "2025/1/21 17:52:0", -0.23, -1.49
274519999, 1737481930, "2025/1/21 17:52:10", -0.27, -1.39
274529998, 1737481940, "2025/1/21 17:52:20", -0.29, -1.49
274539999, 1737481950, "2025/1/21 17:52:30", -0.25, -1.43
274549999, 1737481960, "2025/1/21 17:52:40", -0.25, -1.47
274559998, 1737481970, "2025/1/21 17:52:50", -0.29, -1.53
274569999, 1737481980, "2025/1/21 17:53:0", -0.27, -1.41
274579999, 1737481990, "2025/1/21 17:53:10", -0.25, -1.49
274589999, 1737482000, "2025/1/21 17:53:20", -0.27, -1.45
274599999, 1737482010, "2025/1/21 17:53:30", -0.29, -1.41
274609999, 1737482020, "2025/1/21 17:53:40", -0.27, -1.53
274619999, 1737482030, "2025/1/21 17:53:50", -0.27, -1.41
274629999, 1737482040, "2025/1/21 17:54:0", -0.29, -1.35
274639998, 1737482050, "2025/1/21 17:54:10", -0.27, -1.47
274649999, 1737482060, "2025/1/21 17:54:20", -0.23, -1.47
274659999, 1737482070, "2025/1/21 17:54:30", -0.27, -1.35
274669999, 1737482080, "2025/1/21 17:54:40", -0.27, -1.45
274679999, 1737482090, "2025/1/21 17:54:50", -0.27, -1.45
274689999, 1737482100, "2025/1/21 17:55:0", -0.27, -1.37
274699999, 1737482110, "2025/1/21 17:55:10", -0.27, -1.39
274709999, 1737482120, "2025/1/21 17:55:20", -0.27, -1.55
274719998, 1737482130, "2025/1/21 17:55:30", -0.29, -1.47
274729999, 1737482140, "2025/1/21 17:55:40", -0.25, -1.41
274739999, 1737482150, "2025/1/21 17:55:50", -0.29, -1.47
274749998, 1737482160, "2025/1/21 17:56:0", -0.25, -1.45
274759999, 1737482170, "2025/1/21 17:56:10", -0.27, -1.57
274769999, 1737482180, "2025/1/21 17:56:20", -0.25, -1.51
274779999, 1737482190, "2025/1/21 17:56:30", -0.27, -1.47
274789999, 1737482200, "2025/1/21 17:56:40", -0.29, -1.53
274800000, 1737482209, "2025/1/21 17:56:49", -0.27, -1.51
274809999, 1737482220, "2025/1/21 17:57:0", -0.25, -1.61
274819999, 1737482230, "2025/1/21 17:57:10", -0.25, -1.43
274829999, 1737482240, "2025/1/21 17:57:20", -0.29, -1.47
274839999, 1737482249, "2025/1/21 17:57:29", -0.29, -1.49
274849999, 1737482259, "2025/1/21 17:57:39", -0.27, -1.43
274859999, 1737482269, "2025/1/21 17:57:49", -0.27, -1.53
274869999, 1737482279, "2025/1/21 17:57:59", -0.29, -1.49
274879998, 1737482289, "2025/1/21 17:58:9", -0.31, -1.49
274889999, 1737482299, "2025/1/21 17:58:19", -0.29, -1.45
274899999, 1737482309, "2025/1/21 17:58:29", -0.27, -1.43
274909999, 1737482319, "2025/1/21 17:58:39", -0.29, -1.45
274919999, 1737482329, "2025/1/21 17:58:49", -0.27, -1.37
274929999, 1737482339, "2025/1/21 17:58:59", -0.29, -1.45
274939999, 1737482349, "2025/1/21 17:59:9", -0.29, -1.55
274949999, 1737482359, "2025/1/21 17:59:19", -0.27, -1.57
274959998, 1737482369, "2025/1/21 17:59:29", -0.27, -1.47
274969999, 1737482379, "2025/1/21 17:59:39", -0.29, -1.45
274979999, 1737482389, "2025/1/21 17:59:49", -0.27, -1.49
274989999, 1737482399, "2025/1/21 17:59:59", -0.29, -1.63
275000000, 1737482409, "2025/1/21 18:0:9", -0.29, -1.45
275009999, 1737482419, "2025/1/21 18:0:19", -0.27, -1.45
275020000, 1737482429, "2025/1/21 18:0:29", -0.29, -1.47
275029999, 1737482439, "2025/1/21 18:0:39", -0.29, -1.49
275040000, 1737482449, "2025/1/21 18:0:49", -0.29, -1.57
275049999, 1737482459, "2025/1/21 18:0:59", -0.29, -1.47
275059999, 1737482469, "2025/1/21 18:1:9", -0.29, -1.43
275069999, 1737482479, "2025/1/21 18:1:19", -0.31, -1.61
275079999, 1737482489, "2025/1/21 18:1:29", -0.29, -1.59
275090000, 1737482499, "2025/1/21 18:1:39", -0.29, -1.57
275099999, 1737482509, "2025/1/21 18:1:49", -0.29, -1.61
275109999, 1737482519, "2025/1/21 18:1:59", -0.29, -1.45
275119998, 1737482529, "2025/1/21 18:2:9", -0.29, -1.55
275129999, 1737482539, "2025/1/21 18:2:19", -0.25, -1.57
275139999, 1737482549, "2025/1/21 18:2:29", -0.29, -1.53
275149999, 1737482559, "2025/1/21 18:2:39", -0.29, -1.61
275159999, 1737482569, "2025/1/21 18:2:49", -0.29, -1.59
275169999, 1737482579, "2025/1/21 18:2:59", -0.31, -1.59
275179999, 1737482589, "2025/1/21 18:3:9", -0.29, -1.61
275189999, 1737482599, "2025/1/21 18:3:19", -0.29, -1.67
275199998, 1737482609, "2025/1/21 18:3:29", -0.29, -1.55
275209999, 1737482619, "2025/1/21 18:3:39", -0.29, -1.55
275219999, 1737482629, "2025/1/21 18:3:49", -0.29, -1.67
275229999, 1737482639, "2025/1/21 18:3:59", -0.31, -1.57
275239999, 1737482649, "2025/1/21 18:4:9", -0.29, -1.67
275249999, 1737482659, "2025/1/21 18:4:19", -0.31, -1.63
275259999, 1737482669, "2025/1/21 18:4:29", -0.29, -1.65
275269999, 1737482679, "2025/1/21 18:4:39", -0.29, -1.61
275279998, 1737482689, "2025/1/21 18:4:49", -0.29, -1.55
275290000, 1737482699, "2025/1/21 18:4:59", -0.29, -1.57
275299999, 1737482709, "2025/1/21 18:5:9", -0.29, -1.63
275310000, 1737482719, "2025/1/21 18:5:19", -0.29, -1.59
275319999, 1737482729, "2025/1/21 18:5:29", -0.29, -1.61
275329999, 1737482739, "2025/1/21 18:5:39", -0.29, -1.65
275340000, 1737482749, "2025/1/21 18:5:49", -0.29, -1.67
275349999, 1737482759, "2025/1/21 18:5:59", -0.29, -1.75
275360000, 1737482769, "2025/1/21 18:6:9", -0.29, -1.71
275369999, 1737482779, "2025/1/21 18:6:19", -0.31, -1.67
275379999, 1737482789, "2025/1/21 18:6:29", -0.29, -1.63
275389999, 1737482799, "2025/1/21 18:6:39", -0.29, -1.67
275399999, 1737482809, "2025/1/21 18:6:49", -0.29, -1.65
275409999, 1737482819, "2025/1/21 18:6:59", -0.29, -1.71
275420000, 1737482829, "2025/1/21 18:7:9", -0.29, -1.65
275429999, 1737482839, "2025/1/21 18:7:19", -0.29, -1.67
275439998, 1737482849, "2025/1/21 18:7:29", -0.33, -1.73
275449999, 1737482859, "2025/1/21 18:7:39", -0.31, -1.67
275459999, 1737482869, "2025/1/21 18:7:49", -0.29, -1.67
275469999, 1737482879, "2025/1/21 18:7:59", -0.29, -1.69
275479999, 1737482889, "2025/1/21 18:8:9", -0.27, -1.65
275489999, 1737482899, "2025/1/21 18:8:19", -0.29, -1.71
275500000, 1737482909, "2025/1/21 18:8:29", -0.31, -1.71
275509999, 1737482919, "2025/1/21 18:8:39", -0.29, -1.67
275519998, 1737482929, "2025/1/21 18:8:49", -0.29, -1.65
275529999, 1737482939, "2025/1/21 18:8:59", -0.29, -1.71
275539999, 1737482949, "2025/1/21 18:9:9", -0.29, -1.61
275550000, 1737482959, "2025/1/21 18:9:19", -0.29, -1.65
275559999, 1737482969, "2025/1/21 18:9:29", -0.29, -1.65
275569999, 1737482979, "2025/1/21 18:9:39", -0.29, -1.63
275580000, 1737482989, "2025/1/21 18:9:49", -0.29, -1.71
275589999, 1737482999, "2025/1/21 18:9:59", -0.29, -1.65
275599998, 1737483009, "2025/1/21 18:10:9", -0.31, -1.63
275609999, 1737483019, "2025/1/21 18:10:19", -0.29, -1.67
275619999, 1737483029, "2025/1/21 18:10:29", -0.29, -1.65
275630000, 1737483039, "2025/1/21 18:10:39", -0.31, -1.75
275639999, 1737483049, "2025/1/21 18:10:49", -0.29, -1.59
275650000, 1737483059, "2025/1/21 18:10:59", -0.29, -1.71
275660000, 1737483069, "2025/1/21 18:11:9", -0.29, -1.63
275669999, 1737483079, "2025/1/21 18:11:19", -0.29, -1.55
275679998, 1737483089, "2025/1/21 18:11:29", -0.29, -1.67
275689999, 1737483099, "2025/1/21 18:11:39", -0.29, -1.61
275700000, 1737483109, "2025/1/21 18:11:49", -0.29, -1.81
275709999, 1737483119, "2025/1/21 18:11:59", -0.31, -1.67
275719999, 1737483129, "2025/1/21 18:12:9", -0.29, -1.61
275729999, 1737483139, "2025/1/21 18:12:19", -0.29, -1.65
275739999, 1737483149, "2025/1/21 18:12:29", -0.29, -1.69
275749999, 1737483159, "2025/1/21 18:12:39", -0.29, -1.65
275759998, 1737483169, "2025/1/21 18:12:49", -0.31, -1.63
275769999, 1737483179, "2025/1/21 18:12:59", -0.29, -1.67
275779999, 1737483189, "2025/1/21 18:13:9", -0.31, -1.61
275789999, 1737483199, "2025/1/21 18:13:19", -0.29, -1.73
275799999, 1737483209, "2025/1/21 18:13:29", -0.29, -1.69
275809999, 1737483219, "2025/1/21 18:13:39", -0.33, -1.67
275819999, 1737483229, "2025/1/21 18:13:49", -0.29, -1.57
275829999, 1737483239, "2025/1/21 18:13:59", -0.31, -1.67
9999, 1737483356, "2025/1/21 18:15:56", -0.39, -1.75
19999, 1737483366, "2025/1/21 18:16:6", -0.35, -1.71
30000, 1737483376, "2025/1/21 18:16:16", -0.37, -1.57
39998, 1737483386, "2025/1/21 18:16:26", -0.37, -1.63
49999, 1737483396, "2025/1/21 18:16:36", -0.35, -1.63
59999, 1737483406, "2025/1/21 18:16:46", -0.37, -1.79
69999, 1737483416, "2025/1/21 18:16:56", -0.33, -1.67
79998, 1737483426, "2025/1/21 18:17:6", -0.35, -1.67
90000, 1737483436, "2025/1/21 18:17:16", -0.33, -1.67
99999, 1737483446, "2025/1/21 18:17:26", -0.37, -1.67
110000, 1737483456, "2025/1/21 18:17:36", -0.35, -1.65
119999, 1737483466, "2025/1/21 18:17:46", -0.35, -1.65
129998, 1737483476, "2025/1/21 18:17:56", -0.37, -1.59
139999, 1737483486, "2025/1/21 18:18:6", -0.33, -1.65
149999, 1737483496, "2025/1/21 18:18:16", -0.35, -1.67
159998, 1737483506, "2025/1/21 18:18:26", -0.35, -1.61
170000, 1737483516, "2025/1/21 18:18:36", -0.35, -1.57
179999, 1737483526, "2025/1/21 18:18:46", -0.33, -1.61
190000, 1737483536, "2025/1/21 18:18:56", -0.37, -1.55
199999, 1737483546, "2025/1/21 18:19:6", -0.35, -1.73
209999, 1737483556, "2025/1/21 18:19:16", -0.37, -1.65
219999, 1737483566, "2025/1/21 18:19:26", -0.33, -1.71
229999, 1737483576, "2025/1/21 18:19:36", -0.31, -1.67
239998, 1737483586, "2025/1/21 18:19:46", -0.33, -1.69
249999, 1737483596, "2025/1/21 18:19:56", -0.35, -1.57
260000, 1737483606, "2025/1/21 18:20:6", -0.33, -1.73
269999, 1737483616, "2025/1/21 18:20:16", -0.29, -1.53
279999, 1737483626, "2025/1/21 18:20:26", -0.33, -1.55
289999, 1737483636, "2025/1/21 18:20:36", -0.37, -1.63
299999, 1737483646, "2025/1/21 18:20:46", -0.31, -1.67
310000, 1737483656, "2025/1/21 18:20:56", -0.33, -1.69
320000, 1737483666, "2025/1/21 18:21:6", -0.35, -1.61
329999, 1737483676, "2025/1/21 18:21:16", -0.37, -1.65
339999, 1737483686, "2025/1/21 18:21:26", -0.33, -1.71
349999, 1737483696, "2025/1/21 18:21:36", -0.35, -1.57
359999, 1737483706, "2025/1/21 18:21:46", -0.35, -1.67
369999, 1737483716, "2025/1/21 18:21:56", -0.35, -1.63
379999, 1737483726, "2025/1/21 18:22:6", -0.37, -1.63
389999, 1737483736, "2025/1/21 18:22:16", -0.31, -1.49
399998, 1737483746, "2025/1/21 18:22:26", -0.33, -1.53
409999, 1737483756, "2025/1/21 18:22:36", -0.35, -1.59
419999, 1737483766, "2025/1/21 18:22:46", -0.35, -1.55
429999, 1737483776, "2025/1/21 18:22:56", -0.37, -1.67
439999, 1737483786, "2025/1/21 18:23:6", -0.37, -1.53
449999, 1737483796, "2025/1/21 18:23:16", -0.35, -1.53
459999, 1737483806, "2025/1/21 18:23:26", -0.35, -1.59
469999, 1737483816, "2025/1/21 18:23:36", -0.37, -1.61
479998, 1737483826, "2025/1/21 18:23:46", -0.35, -1.59
489999, 1737483836, "2025/1/21 18:23:56", -0.35, -1.57
499999, 1737483846, "2025/1/21 18:24:6", -0.37, -1.65
509999, 1737483856, "2025/1/21 18:24:16", -0.37, -1.55
519999, 1737483866, "2025/1/21 18:24:26", -0.35, -1.59
529999, 1737483876, "2025/1/21 18:24:36", -0.37, -1.63
539999, 1737483886, "2025/1/21 18:24:46", -0.35, -1.57
549999, 1737483896, "2025/1/21 18:24:56", -0.35, -1.67
559998, 1737483906, "2025/1/21 18:25:6", -0.35, -1.59
569999, 1737483916, "2025/1/21 18:25:16", -0.35, -1.61
580000, 1737483926, "2025/1/21 18:25:26", -0.37, -1.65
589999, 1737483936, "2025/1/21 18:25:36", -0.37, -1.53
599999, 1737483946, "2025/1/21 18:25:46", -0.35, -1.63
609999, 1737483956, "2025/1/21 18:25:56", -0.37, -1.71
619999, 1737483966, "2025/1/21 18:26:6", -0.35, -1.61
629999, 1737483976, "2025/1/21 18:26:16", -0.37, -1.59
640000, 1737483986, "2025/1/21 18:26:26", -0.33, -1.71
649999, 1737483996, "2025/1/21 18:26:36", -0.37, -1.69
659999, 1737484006, "2025/1/21 18:26:46", -0.35, -1.67
669999, 1737484016, "2025/1/21 18:26:56", -0.35, -1.71
679999, 1737484026, "2025/1/21 18:27:6", -0.37, -1.65
689999, 1737484036, "2025/1/21 18:27:16", -0.37, -1.67
699999, 1737484046, "2025/1/21 18:27:26", -0.37, -1.59
709999, 1737484056, "2025/1/21 18:27:36", -0.35, -1.61
720000, 1737484066, "2025/1/21 18:27:46", -0.37, -1.61
729999, 1737484076, "2025/1/21 18:27:56", -0.37, -1.67
739999, 1737484086, "2025/1/21 18:28:6", -0.35, -1.61
749999, 1737484096, "2025/1/21 18:28:16", -0.37, -1.57
759999, 1737484106, "2025/1/21 18:28:26", -0.37, -1.57
769998, 1737484116, "2025/1/21 18:28:36", -0.37, -1.63
779999, 1737484126, "2025/1/21 18:28:46", -0.33, -1.51
789999, 1737484136, "2025/1/21 18:28:56", -0.35, -1.59
799998, 1737484146, "2025/1/21 18:29:6", -0.33, -1.55
810000, 1737484156, "2025/1/21 18:29:16", -0.37, -1.69
