millis,stamp,datetime,ambient_temp,object_temp
235829999, 1736490922, "2025/1/10 6:35:22", -4.09, -9.17
235839998, 1736490932, "2025/1/10 6:35:32", -4.09, -9.19
235849999, 1736490942, "2025/1/10 6:35:42", -4.09, -9.23
235859999, 1736490952, "2025/1/10 6:35:52", -4.09, -9.29
235869999, 1736490962, "2025/1/10 6:36:2", -4.13, -9.41
235879999, 1736490972, "2025/1/10 6:36:12", -4.09, -9.47
235889999, 1736490982, "2025/1/10 6:36:22", -4.13, -9.55
235899999, 1736490992, "2025/1/10 6:36:32", -4.15, -9.51
235909999, 1736491002, "2025/1/10 6:36:42", -4.15, -9.47
235919998, 1736491012, "2025/1/10 6:36:52", -4.13, -9.57
235929999, 1736491022, "2025/1/10 6:37:2", -4.13, -9.67
235939998, 1736491032, "2025/1/10 6:37:12", -4.13, -9.83
235949999, 1736491042, "2025/1/10 6:37:22", -4.17, -9.93
235959999, 1736491052, "2025/1/10 6:37:32", -4.17, -10.07
235969999, 1736491062, "2025/1/10 6:37:42", -4.17, -9.95
235979999, 1736491072, "2025/1/10 6:37:52", -4.17, -9.69
235989999, 1736491082, "2025/1/10 6:38:2", -4.21, -9.65
236000000, 1736491092, "2025/1/10 6:38:12", -4.19, -9.13
236009999, 1736491102, "2025/1/10 6:38:22", -4.19, -8.67
236020000, 1736491112, "2025/1/10 6:38:32", -4.23, -8.53
236029999, 1736491122, "2025/1/10 6:38:42", -4.21, -8.61
236039999, 1736491132, "2025/1/10 6:38:52", -4.21, -8.59
236049999, 1736491142, "2025/1/10 6:39:2", -4.27, -8.57
236059999, 1736491152, "2025/1/10 6:39:12", -4.27, -8.55
236069999, 1736491162, "2025/1/10 6:39:22", -4.21, -8.51
236079998, 1736491172, "2025/1/10 6:39:32", -4.25, -8.61
236089999, 1736491182, "2025/1/10 6:39:42", -4.25, -8.49
236099999, 1736491192, "2025/1/10 6:39:52", -4.27, -8.45
236109999, 1736491202, "2025/1/10 6:40:2", -4.25, -8.31
236119999, 1736491212, "2025/1/10 6:40:12", -4.25, -8.23
236129999, 1736491222, "2025/1/10 6:40:22", -4.27, -8.09
236140000, 1736491232, "2025/1/10 6:40:32", -4.27, -8.07
236149999, 1736491242, "2025/1/10 6:40:42", -4.25, -8.09
236160000, 1736491252, "2025/1/10 6:40:52", -4.29, -8.23
236169999, 1736491262, "2025/1/10 6:41:2", -4.31, -8.27
236179999, 1736491272, "2025/1/10 6:41:12", -4.29, -8.41
236190000, 1736491282, "2025/1/10 6:41:22", -4.29, -8.37
236199999, 1736491292, "2025/1/10 6:41:32", -4.29, -8.39
236209999, 1736491302, "2025/1/10 6:41:42", -4.29, -8.55
236219999, 1736491312, "2025/1/10 6:41:52", -4.29, -8.57
236229999, 1736491322, "2025/1/10 6:42:2", -4.29, -8.57
236240000, 1736491332, "2025/1/10 6:42:12", -4.29, -8.67
236249999, 1736491342, "2025/1/10 6:42:22", -4.29, -8.63
236259999, 1736491352, "2025/1/10 6:42:32", -4.29, -8.73
236269999, 1736491362, "2025/1/10 6:42:42", -4.31, -8.75
236279999, 1736491372, "2025/1/10 6:42:52", -4.31, -8.51
236289999, 1736491382, "2025/1/10 6:43:2", -4.29, -8.39
236299999, 1736491392, "2025/1/10 6:43:12", -4.31, -8.43
236309999, 1736491402, "2025/1/10 6:43:22", -4.29, -8.43
236319998, 1736491412, "2025/1/10 6:43:32", -4.29, -8.51
236329999, 1736491422, "2025/1/10 6:43:42", -4.31, -8.59
236339999, 1736491432, "2025/1/10 6:43:52", -4.29, -8.49
236349999, 1736491442, "2025/1/10 6:44:2", -4.31, -8.59
236359999, 1736491452, "2025/1/10 6:44:12", -4.31, -8.25
236369998, 1736491462, "2025/1/10 6:44:22", -4.31, -8.39
236379999, 1736491472, "2025/1/10 6:44:32", -4.31, -8.51
236389999, 1736491482, "2025/1/10 6:44:42", -4.29, -8.61
236399998, 1736491492, "2025/1/10 6:44:52", -4.29, -8.59
236409999, 1736491502, "2025/1/10 6:45:2", -4.31, -8.73
236419999, 1736491512, "2025/1/10 6:45:12", -4.33, -8.55
236429999, 1736491522, "2025/1/10 6:45:22", -4.29, -8.49
236439999, 1736491532, "2025/1/10 6:45:32", -4.31, -8.53
236449999, 1736491542, "2025/1/10 6:45:42", -4.29, -8.47
236459999, 1736491552, "2025/1/10 6:45:52", -4.35, -8.55
236469999, 1736491562, "2025/1/10 6:46:2", -4.31, -8.63
236479998, 1736491572, "2025/1/10 6:46:12", -4.33, -8.83
236489999, 1736491582, "2025/1/10 6:46:22", -4.31, -8.53
236499999, 1736491592, "2025/1/10 6:46:32", -4.33, -8.71
236509999, 1736491602, "2025/1/10 6:46:42", -4.29, -8.43
236519999, 1736491612, "2025/1/10 6:46:52", -4.33, -8.55
236529999, 1736491622, "2025/1/10 6:47:2", -4.31, -8.49
236539999, 1736491632, "2025/1/10 6:47:12", -4.33, -8.59
236549999, 1736491642, "2025/1/10 6:47:22", -4.33, -8.59
236560000, 1736491652, "2025/1/10 6:47:32", -4.29, -8.77
236569999, 1736491662, "2025/1/10 6:47:42", -4.33, -8.91
236579999, 1736491672, "2025/1/10 6:47:52", -4.39, -8.65
236589999, 1736491682, "2025/1/10 6:48:2", -4.33, -8.71
236599999, 1736491692, "2025/1/10 6:48:12", -4.31, -8.59
236609999, 1736491702, "2025/1/10 6:48:22", -4.31, -8.49
236619999, 1736491712, "2025/1/10 6:48:32", -4.33, -8.27
236629999, 1736491722, "2025/1/10 6:48:42", -4.35, -8.27
236640000, 1736491732, "2025/1/10 6:48:52", -4.35, -8.25
236649999, 1736491742, "2025/1/10 6:49:2", -4.31, -8.49
236659999, 1736491752, "2025/1/10 6:49:12", -4.33, -8.71
236669999, 1736491762, "2025/1/10 6:49:22", -4.35, -8.81
236679999, 1736491772, "2025/1/10 6:49:32", -4.37, -8.79
236690000, 1736491782, "2025/1/10 6:49:42", -4.33, -8.81
236699999, 1736491792, "2025/1/10 6:49:52", -4.35, -8.63
236709999, 1736491802, "2025/1/10 6:50:2", -4.33, -8.67
236719998, 1736491812, "2025/1/10 6:50:12", -4.33, -8.57
236729999, 1736491822, "2025/1/10 6:50:22", -4.35, -8.67
236739999, 1736491832, "2025/1/10 6:50:32", -4.35, -8.69
236749999, 1736491842, "2025/1/10 6:50:42", -4.35, -8.57
236760000, 1736491852, "2025/1/10 6:50:52", -4.33, -8.71
236769999, 1736491862, "2025/1/10 6:51:2", -4.37, -8.95
236779999, 1736491872, "2025/1/10 6:51:12", -4.37, -8.95
236789999, 1736491882, "2025/1/10 6:51:22", -4.35, -9.05
236799998, 1736491892, "2025/1/10 6:51:32", -4.39, -9.03
236809999, 1736491902, "2025/1/10 6:51:42", -4.37, -9.25
236819999, 1736491912, "2025/1/10 6:51:52", -4.39, -9.35
236830000, 1736491922, "2025/1/10 6:52:2", -4.39, -9.61
236839999, 1736491932, "2025/1/10 6:52:12", -4.39, -9.49
236849999, 1736491942, "2025/1/10 6:52:22", -4.39, -9.65
236859999, 1736491952, "2025/1/10 6:52:32", -4.41, -9.63
236869999, 1736491962, "2025/1/10 6:52:42", -4.39, -9.27
236879998, 1736491972, "2025/1/10 6:52:52", -4.41, -9.41
236889999, 1736491982, "2025/1/10 6:53:2", -4.39, -9.17
236899999, 1736491992, "2025/1/10 6:53:12", -4.43, -9.09
236910000, 1736492002, "2025/1/10 6:53:22", -4.43, -9.27
236919999, 1736492012, "2025/1/10 6:53:32", -4.43, -9.27
236929999, 1736492022, "2025/1/10 6:53:42", -4.43, -9.07
236940000, 1736492032, "2025/1/10 6:53:52", -4.45, -8.89
236949999, 1736492042, "2025/1/10 6:54:2", -4.41, -9.01
236960000, 1736492052, "2025/1/10 6:54:12", -4.43, -9.41
236969999, 1736492062, "2025/1/10 6:54:22", -4.45, -9.61
236979999, 1736492072, "2025/1/10 6:54:32", -4.43, -9.51
236990000, 1736492082, "2025/1/10 6:54:42", -4.47, -9.55
236999999, 1736492092, "2025/1/10 6:54:52", -4.43, -9.37
237009999, 1736492102, "2025/1/10 6:55:2", -4.45, -9.55
237019999, 1736492112, "2025/1/10 6:55:12", -4.45, -9.75
237029999, 1736492122, "2025/1/10 6:55:22", -4.47, -9.75
237040000, 1736492132, "2025/1/10 6:55:32", -4.43, -9.69
237049999, 1736492142, "2025/1/10 6:55:42", -4.47, -9.79
237059999, 1736492152, "2025/1/10 6:55:52", -4.47, -9.47
237069999, 1736492162, "2025/1/10 6:56:2", -4.49, -9.45
237079999, 1736492172, "2025/1/10 6:56:12", -4.49, -9.31
237089999, 1736492182, "2025/1/10 6:56:22", -4.49, -9.45
237099999, 1736492192, "2025/1/10 6:56:32", -4.49, -9.51
237109999, 1736492202, "2025/1/10 6:56:42", -4.51, -9.61
237119998, 1736492212, "2025/1/10 6:56:52", -4.49, -9.69
237129999, 1736492222, "2025/1/10 6:57:2", -4.47, -9.49
237139999, 1736492232, "2025/1/10 6:57:12", -4.53, -9.29
237149999, 1736492242, "2025/1/10 6:57:22", -4.53, -9.15
237159999, 1736492252, "2025/1/10 6:57:32", -4.55, -9.27
237169999, 1736492262, "2025/1/10 6:57:42", -4.55, -9.27
237179999, 1736492272, "2025/1/10 6:57:52", -4.57, -9.17
237189999, 1736492282, "2025/1/10 6:58:2", -4.53, -9.11
237199998, 1736492292, "2025/1/10 6:58:12", -4.55, -9.11
237209999, 1736492302, "2025/1/10 6:58:22", -4.55, -9.17
237219999, 1736492312, "2025/1/10 6:58:32", -4.53, -9.23
237229999, 1736492322, "2025/1/10 6:58:42", -4.55, -9.15
237239999, 1736492332, "2025/1/10 6:58:52", -4.59, -9.15
237249999, 1736492342, "2025/1/10 6:59:2", -4.53, -9.01
237259999, 1736492352, "2025/1/10 6:59:12", -4.59, -9.01
237269998, 1736492362, "2025/1/10 6:59:22", -4.53, -8.89
237280000, 1736492372, "2025/1/10 6:59:32", -4.59, -8.69
237289999, 1736492382, "2025/1/10 6:59:42", -4.61, -8.67
237299999, 1736492392, "2025/1/10 6:59:52", -4.61, -8.71
237309999, 1736492402, "2025/1/10 7:0:2", -4.63, -8.59
237319999, 1736492412, "2025/1/10 7:0:12", -4.61, -8.65
237329999, 1736492422, "2025/1/10 7:0:22", -4.59, -8.65
237339999, 1736492432, "2025/1/10 7:0:32", -4.59, -8.71
237349999, 1736492442, "2025/1/10 7:0:42", -4.61, -8.95
237359998, 1736492452, "2025/1/10 7:0:52", -4.57, -9.01
237370000, 1736492462, "2025/1/10 7:1:2", -4.63, -8.75
237379999, 1736492472, "2025/1/10 7:1:12", -4.57, -8.89
237390000, 1736492482, "2025/1/10 7:1:22", -4.63, -8.77
237399999, 1736492492, "2025/1/10 7:1:32", -4.61, -8.63
237409999, 1736492502, "2025/1/10 7:1:42", -4.63, -8.63
237419999, 1736492512, "2025/1/10 7:1:52", -4.63, -8.95
237429999, 1736492522, "2025/1/10 7:2:2", -4.63, -8.97
237439998, 1736492532, "2025/1/10 7:2:12", -4.63, -8.87
237449999, 1736492542, "2025/1/10 7:2:22", -4.65, -8.75
237459999, 1736492552, "2025/1/10 7:2:32", -4.61, -8.69
237470000, 1736492562, "2025/1/10 7:2:42", -4.67, -8.81
237479999, 1736492572, "2025/1/10 7:2:52", -4.63, -8.77
237489999, 1736492582, "2025/1/10 7:3:2", -4.63, -9.05
237499999, 1736492592, "2025/1/10 7:3:12", -4.65, -9.13
237509999, 1736492602, "2025/1/10 7:3:22", -4.65, -9.05
237519998, 1736492612, "2025/1/10 7:3:32", -4.67, -9.39
237529999, 1736492622, "2025/1/10 7:3:42", -4.61, -9.15
237539999, 1736492632, "2025/1/10 7:3:52", -4.65, -9.25
237549999, 1736492642, "2025/1/10 7:4:2", -4.65, -9.45
237559999, 1736492652, "2025/1/10 7:4:12", -4.65, -9.33
237569999, 1736492662, "2025/1/10 7:4:22", -4.65, -9.27
237579999, 1736492672, "2025/1/10 7:4:32", -4.67, -9.39
237589999, 1736492682, "2025/1/10 7:4:42", -4.67, -9.43
237599998, 1736492692, "2025/1/10 7:4:52", -4.67, -9.37
237609999, 1736492702, "2025/1/10 7:5:2", -4.65, -9.21
237619999, 1736492712, "2025/1/10 7:5:12", -4.67, -9.23
237629999, 1736492722, "2025/1/10 7:5:22", -4.67, -9.25
237639999, 1736492732, "2025/1/10 7:5:32", -4.67, -9.21
237649999, 1736492742, "2025/1/10 7:5:42", -4.69, -8.95
237659999, 1736492752, "2025/1/10 7:5:52", -4.71, -8.97
237669999, 1736492762, "2025/1/10 7:6:2", -4.65, -8.99
237680000, 1736492772, "2025/1/10 7:6:12", -4.69, -8.95
237689999, 1736492782, "2025/1/10 7:6:22", -4.71, -9.05
237699999, 1736492792, "2025/1/10 7:6:32", -4.69, -9.15
237710000, 1736492802, "2025/1/10 7:6:42", -4.67, -9.11
237719999, 1736492812, "2025/1/10 7:6:52", -4.69, -8.95
237729999, 1736492822, "2025/1/10 7:7:2", -4.67, -8.81
237739999, 1736492832, "2025/1/10 7:7:12", -4.73, -9.13
237749999, 1736492842, "2025/1/10 7:7:22", -4.71, -9.17
237759998, 1736492852, "2025/1/10 7:7:32", -4.71, -9.47
237769999, 1736492862, "2025/1/10 7:7:42", -4.73, -9.57
237779999, 1736492872, "2025/1/10 7:7:52", -4.73, -9.67
237789999, 1736492882, "2025/1/10 7:8:2", -4.71, -9.69
237799999, 1736492892, "2025/1/10 7:8:12", -4.75, -9.65
237809999, 1736492902, "2025/1/10 7:8:22", -4.73, -9.61
237819999, 1736492912, "2025/1/10 7:8:32", -4.75, -9.89
237829999, 1736492922, "2025/1/10 7:8:42", -4.75, -9.67
237839998, 1736492932, "2025/1/10 7:8:52", -4.75, -9.63
237850000, 1736492942, "2025/1/10 7:9:2", -4.73, -9.95
237859999, 1736492952, "2025/1/10 7:9:12", -4.77, -9.71
237869999, 1736492962, "2025/1/10 7:9:22", -4.77, -9.69
237879999, 1736492972, "2025/1/10 7:9:32", -4.77, -9.97
237889999, 1736492982, "2025/1/10 7:9:42", -4.77, -10.09
237899999, 1736492992, "2025/1/10 7:9:52", -4.79, -10.11
237909999, 1736493002, "2025/1/10 7:10:2", -4.79, -9.95
237919998, 1736493012, "2025/1/10 7:10:12", -4.77, -9.83
237929999, 1736493022, "2025/1/10 7:10:22", -4.79, -9.67
237939999, 1736493032, "2025/1/10 7:10:32", -4.83, -9.39
237949999, 1736493042, "2025/1/10 7:10:42", -4.79, -9.67
237960000, 1736493052, "2025/1/10 7:10:52", -4.83, -9.63
237969999, 1736493062, "2025/1/10 7:11:2", -4.79, -9.67
237980000, 1736493072, "2025/1/10 7:11:12", -4.83, -9.57
237989999, 1736493082, "2025/1/10 7:11:22", -4.79, -9.39
238000000, 1736493092, "2025/1/10 7:11:32", -4.83, -9.77
238009999, 1736493102, "2025/1/10 7:11:42", -4.81, -9.63
238019999, 1736493112, "2025/1/10 7:11:52", -4.83, -9.85
238030000, 1736493122, "2025/1/10 7:12:2", -4.83, -9.71
238039999, 1736493132, "2025/1/10 7:12:12", -4.87, -9.81
238049999, 1736493142, "2025/1/10 7:12:22", -4.85, -9.69
238059999, 1736493152, "2025/1/10 7:12:32", -4.85, -9.73
238069999, 1736493162, "2025/1/10 7:12:42", -4.83, -9.69
238079998, 1736493172, "2025/1/10 7:12:52", -4.83, -9.67
238090000, 1736493182, "2025/1/10 7:13:2", -4.83, -9.49
238099999, 1736493192, "2025/1/10 7:13:12", -4.83, -9.55
238110000, 1736493202, "2025/1/10 7:13:22", -4.83, -9.49
238119999, 1736493212, "2025/1/10 7:13:32", -4.83, -9.53
238129999, 1736493222, "2025/1/10 7:13:42", -4.87, -9.33
238139999, 1736493232, "2025/1/10 7:13:52", -4.85, -9.33
238149999, 1736493242, "2025/1/10 7:14:2", -4.85, -9.33
238160000, 1736493252, "2025/1/10 7:14:12", -4.85, -9.15
238169999, 1736493262, "2025/1/10 7:14:22", -4.83, -9.37
238179999, 1736493272, "2025/1/10 7:14:32", -4.87, -9.51
238189999, 1736493282, "2025/1/10 7:14:42", -4.87, -9.49
238199999, 1736493292, "2025/1/10 7:14:52", -4.85, -9.69
238209999, 1736493302, "2025/1/10 7:15:2", -4.85, -10.01
238219999, 1736493312, "2025/1/10 7:15:12", -4.87, -10.07
238229999, 1736493322, "2025/1/10 7:15:22", -4.87, -10.11
238240000, 1736493332, "2025/1/10 7:15:32", -4.87, -10.35
238249999, 1736493342, "2025/1/10 7:15:42", -4.87, -10.05
238259999, 1736493352, "2025/1/10 7:15:52", -4.87, -9.75
238270000, 1736493362, "2025/1/10 7:16:2", -4.89, -9.73
238279999, 1736493372, "2025/1/10 7:16:12", -4.87, -9.87
238290000, 1736493382, "2025/1/10 7:16:22", -4.87, -9.73
238299999, 1736493392, "2025/1/10 7:16:32", -4.91, -9.49
238309999, 1736493402, "2025/1/10 7:16:42", -4.89, -9.51
238319998, 1736493412, "2025/1/10 7:16:52", -4.91, -9.49
238329999, 1736493422, "2025/1/10 7:17:2", -4.87, -9.51
238339999, 1736493432, "2025/1/10 7:17:12", -4.93, -9.25
238349999, 1736493442, "2025/1/10 7:17:22", -4.91, -9.15
238359999, 1736493452, "2025/1/10 7:17:32", -4.93, -9.05
238369999, 1736493462, "2025/1/10 7:17:42", -4.91, -9.23
238379999, 1736493472, "2025/1/10 7:17:52", -4.91, -9.31
238389999, 1736493482, "2025/1/10 7:18:2", -4.93, -9.15
238399998, 1736493492, "2025/1/10 7:18:12", -4.93, -9.01
238409999, 1736493502, "2025/1/10 7:18:22", -4.91, -9.17
238419999, 1736493512, "2025/1/10 7:18:32", -4.93, -9.27
238429999, 1736493522, "2025/1/10 7:18:42", -4.93, -9.05
238439999, 1736493532, "2025/1/10 7:18:52", -4.93, -9.09
238449999, 1736493542, "2025/1/10 7:19:2", -4.91, -9.13
238459999, 1736493552, "2025/1/10 7:19:12", -4.91, -9.15
238469999, 1736493562, "2025/1/10 7:19:22", -4.93, -8.89
238479998, 1736493572, "2025/1/10 7:19:32", -4.91, -8.93
238489999, 1736493582, "2025/1/10 7:19:42", -4.95, -8.95
238499999, 1736493592, "2025/1/10 7:19:52", -4.95, -8.89
238510000, 1736493602, "2025/1/10 7:20:2", -4.95, -8.77
238519999, 1736493612, "2025/1/10 7:20:12", -4.93, -8.93
238529999, 1736493622, "2025/1/10 7:20:22", -4.95, -9.01
238539999, 1736493632, "2025/1/10 7:20:32", -4.93, -8.79
238549999, 1736493642, "2025/1/10 7:20:42", -4.91, -8.93
238560000, 1736493652, "2025/1/10 7:20:52", -4.91, -8.83
238569999, 1736493662, "2025/1/10 7:21:2", -4.93, -9.13
238579999, 1736493672, "2025/1/10 7:21:12", -4.95, -9.35
238589999, 1736493682, "2025/1/10 7:21:22", -4.91, -8.95
238599999, 1736493692, "2025/1/10 7:21:32", -4.95, -8.81
238609999, 1736493702, "2025/1/10 7:21:42", -4.95, -8.81
238619999, 1736493712, "2025/1/10 7:21:52", -4.93, -8.37
238629999, 1736493722, "2025/1/10 7:22:2", -4.95, -8.55
238639998, 1736493732, "2025/1/10 7:22:12", -4.93, -8.75
238649999, 1736493742, "2025/1/10 7:22:22", -4.95, -8.57
238659999, 1736493752, "2025/1/10 7:22:32", -4.93, -8.65
238669999, 1736493762, "2025/1/10 7:22:42", -4.95, -8.69
238679999, 1736493772, "2025/1/10 7:22:52", -4.93, -8.57
238689999, 1736493782, "2025/1/10 7:23:2", -4.95, -8.31
238699999, 1736493792, "2025/1/10 7:23:12", -4.91, -8.39
238709999, 1736493802, "2025/1/10 7:23:22", -4.93, -8.37
238720000, 1736493812, "2025/1/10 7:23:32", -4.91, -8.27
238729999, 1736493822, "2025/1/10 7:23:42", -4.95, -8.39
238739999, 1736493832, "2025/1/10 7:23:52", -4.95, -8.45
238749999, 1736493842, "2025/1/10 7:24:2", -4.91, -8.29
238759999, 1736493852, "2025/1/10 7:24:12", -4.89, -8.31
238769999, 1736493862, "2025/1/10 7:24:22", -4.93, -8.53
238779999, 1736493872, "2025/1/10 7:24:32", -4.93, -8.49
238789999, 1736493882, "2025/1/10 7:24:42", -4.93, -8.53
238800000, 1736493892, "2025/1/10 7:24:52", -4.93, -8.55
238809999, 1736493902, "2025/1/10 7:25:2", -4.91, -8.45
238819999, 1736493912, "2025/1/10 7:25:12", -4.93, -8.27
238829999, 1736493922, "2025/1/10 7:25:22", -4.93, -8.61
238839999, 1736493932, "2025/1/10 7:25:32", -4.89, -8.67
238849999, 1736493942, "2025/1/10 7:25:42", -4.93, -8.73
238859999, 1736493952, "2025/1/10 7:25:52", -4.89, -8.55
238869999, 1736493962, "2025/1/10 7:26:2", -4.89, -8.55
238879998, 1736493972, "2025/1/10 7:26:12", -4.91, -8.63
238889999, 1736493982, "2025/1/10 7:26:22", -4.89, -8.49
238899999, 1736493992, "2025/1/10 7:26:32", -4.91, -8.69
238910000, 1736494002, "2025/1/10 7:26:42", -4.87, -8.51
238919999, 1736494012, "2025/1/10 7:26:52", -4.87, -8.51
238929999, 1736494022, "2025/1/10 7:27:2", -4.87, -8.35
238939999, 1736494032, "2025/1/10 7:27:12", -4.89, -8.39
238949999, 1736494042, "2025/1/10 7:27:22", -4.87, -8.47
238960000, 1736494052, "2025/1/10 7:27:32", -4.87, -8.57
238969999, 1736494062, "2025/1/10 7:27:42", -4.87, -8.69
238979999, 1736494072, "2025/1/10 7:27:52", -4.89, -8.79
238989999, 1736494082, "2025/1/10 7:28:2", -4.91, -8.71
238999999, 1736494092, "2025/1/10 7:28:12", -4.87, -8.67
239009999, 1736494102, "2025/1/10 7:28:22", -4.87, -8.69
239019999, 1736494112, "2025/1/10 7:28:32", -4.87, -8.79
239029999, 1736494122, "2025/1/10 7:28:42", -4.85, -8.83
239039998, 1736494132, "2025/1/10 7:28:52", -4.87, -8.47
239049999, 1736494142, "2025/1/10 7:29:2", -4.87, -8.39
239059999, 1736494152, "2025/1/10 7:29:12", -4.85, -8.43
239069999, 1736494162, "2025/1/10 7:29:22", -4.87, -8.27
239079999, 1736494172, "2025/1/10 7:29:32", -4.85, -8.35
239089999, 1736494182, "2025/1/10 7:29:42", -4.87, -8.67
239099999, 1736494192, "2025/1/10 7:29:52", -4.87, -8.45
239109999, 1736494202, "2025/1/10 7:30:2", -4.85, -8.47
239119998, 1736494212, "2025/1/10 7:30:12", -4.87, -8.45
239129999, 1736494222, "2025/1/10 7:30:22", -4.85, -8.29
239139999, 1736494232, "2025/1/10 7:30:32", -4.85, -8.57
239149999, 1736494242, "2025/1/10 7:30:42", -4.85, -8.21
239159999, 1736494252, "2025/1/10 7:30:52", -4.89, -8.31
239169999, 1736494262, "2025/1/10 7:31:2", -4.87, -8.41
239179999, 1736494272, "2025/1/10 7:31:12", -4.87, -8.23
239189999, 1736494282, "2025/1/10 7:31:22", -4.87, -8.39
239199998, 1736494292, "2025/1/10 7:31:32", -4.85, -8.39
239209999, 1736494302, "2025/1/10 7:31:42", -4.83, -8.53
239219999, 1736494312, "2025/1/10 7:31:52", -4.85, -8.41
239229999, 1736494322, "2025/1/10 7:32:2", -4.79, -8.55
239239999, 1736494332, "2025/1/10 7:32:12", -4.85, -8.15
239249999, 1736494342, "2025/1/10 7:32:22", -4.83, -8.23
239259999, 1736494352, "2025/1/10 7:32:32", -4.85, -8.13
239269999, 1736494362, "2025/1/10 7:32:42", -4.83, -8.03
239279998, 1736494372, "2025/1/10 7:32:52", -4.85, -8.43
239289999, 1736494382, "2025/1/10 7:33:2", -4.79, -8.49
239299999, 1736494392, "2025/1/10 7:33:12", -4.83, -8.29
239309999, 1736494402, "2025/1/10 7:33:22", -4.83, -8.33
239319999, 1736494412, "2025/1/10 7:33:32", -4.83, -8.35
239329999, 1736494422, "2025/1/10 7:33:42", -4.81, -8.43
239339999, 1736494432, "2025/1/10 7:33:52", -4.81, -8.39
239350000, 1736494442, "2025/1/10 7:34:2", -4.83, -8.31
239360000, 1736494452, "2025/1/10 7:34:12", -4.79, -8.23
239369999, 1736494462, "2025/1/10 7:34:22", -4.83, -8.11
239379999, 1736494472, "2025/1/10 7:34:32", -4.83, -8.13
239389999, 1736494482, "2025/1/10 7:34:42", -4.83, -8.09
239399999, 1736494492, "2025/1/10 7:34:52", -4.79, -8.17
239409999, 1736494502, "2025/1/10 7:35:2", -4.83, -8.19
239419999, 1736494512, "2025/1/10 7:35:12", -4.79, -8.15
239429999, 1736494522, "2025/1/10 7:35:22", -4.79, -8.25
239440000, 1736494532, "2025/1/10 7:35:32", -4.79, -8.05
239449999, 1736494541, "2025/1/10 7:35:41", -4.79, -8.07
239459999, 1736494552, "2025/1/10 7:35:52", -4.79, -8.13
239469999, 1736494562, "2025/1/10 7:36:2", -4.77, -8.01
239479999, 1736494571, "2025/1/10 7:36:11", -4.79, -8.15
239489999, 1736494581, "2025/1/10 7:36:21", -4.79, -8.27
239499999, 1736494591, "2025/1/10 7:36:31", -4.79, -8.25
239509999, 1736494601, "2025/1/10 7:36:41", -4.77, -8.09
239520000, 1736494611, "2025/1/10 7:36:51", -4.77, -7.93
239529999, 1736494621, "2025/1/10 7:37:1", -4.77, -7.99
239539999, 1736494631, "2025/1/10 7:37:11", -4.77, -8.13
239549999, 1736494641, "2025/1/10 7:37:21", -4.75, -8.01
239559999, 1736494651, "2025/1/10 7:37:31", -4.77, -7.95
239569999, 1736494661, "2025/1/10 7:37:41", -4.75, -8.03
239579999, 1736494671, "2025/1/10 7:37:51", -4.73, -8.03
239589999, 1736494681, "2025/1/10 7:38:1", -4.75, -8.05
239599998, 1736494691, "2025/1/10 7:38:11", -4.77, -8.09
239609999, 1736494701, "2025/1/10 7:38:21", -4.73, -8.21
239619999, 1736494711, "2025/1/10 7:38:31", -4.75, -8.25
239629999, 1736494721, "2025/1/10 7:38:41", -4.73, -8.43
239639999, 1736494731, "2025/1/10 7:38:51", -4.75, -8.41
239649999, 1736494741, "2025/1/10 7:39:1", -4.75, -8.41
239660000, 1736494751, "2025/1/10 7:39:11", -4.73, -8.45
239669999, 1736494761, "2025/1/10 7:39:21", -4.69, -8.53
239679998, 1736494771, "2025/1/10 7:39:31", -4.75, -8.57
239689999, 1736494781, "2025/1/10 7:39:41", -4.71, -8.31
239699999, 1736494791, "2025/1/10 7:39:51", -4.71, -8.49
239710000, 1736494801, "2025/1/10 7:40:1", -4.71, -8.35
239719999, 1736494811, "2025/1/10 7:40:11", -4.73, -8.21
239729999, 1736494821, "2025/1/10 7:40:21", -4.69, -7.83
239739999, 1736494831, "2025/1/10 7:40:31", -4.71, -7.83
239749999, 1736494841, "2025/1/10 7:40:41", -4.73, -7.83
239760000, 1736494851, "2025/1/10 7:40:51", -4.73, -7.77
239769999, 1736494861, "2025/1/10 7:41:1", -4.73, -7.75
239779999, 1736494871, "2025/1/10 7:41:11", -4.69, -7.57
239789999, 1736494881, "2025/1/10 7:41:21", -4.71, -7.93
239799999, 1736494891, "2025/1/10 7:41:31", -4.71, -7.97
239809999, 1736494901, "2025/1/10 7:41:41", -4.69, -7.89
239819999, 1736494911, "2025/1/10 7:41:51", -4.67, -8.01
239829999, 1736494921, "2025/1/10 7:42:1", -4.71, -8.03
239839998, 1736494931, "2025/1/10 7:42:11", -4.71, -7.81
239849999, 1736494941, "2025/1/10 7:42:21", -4.71, -7.63
239859999, 1736494951, "2025/1/10 7:42:31", -4.67, -7.71
239869999, 1736494961, "2025/1/10 7:42:41", -4.67, -7.75
239879999, 1736494971, "2025/1/10 7:42:51", -4.67, -7.85
239889999, 1736494981, "2025/1/10 7:43:1", -4.67, -7.55
239899999, 1736494991, "2025/1/10 7:43:11", -4.67, -7.59
239909999, 1736495001, "2025/1/10 7:43:21", -4.69, -7.33
239919998, 1736495011, "2025/1/10 7:43:31", -4.67, -7.31
239929999, 1736495021, "2025/1/10 7:43:41", -4.67, -7.39
